epoch,accuracy,class2_precision,class2_recall,f1,learning_rate,loss,val_accuracy,val_class2_precision,val_class2_recall,val_f1,val_loss
21,0.7426270842552185,0.20893369615077972,0.14573051035404205,0.33593377470970154,9.999999747378752e-05,1.0568583011627197,0.8136934041976929,0.027465667575597763,0.006421482656151056,0.34345924854278564,1.0522571802139282
22,0.7546396851539612,0.1939561814069748,0.1554633378982544,0.34354928135871887,9.999999747378752e-05,1.046291708946228,0.8143776059150696,0.016267122700810432,0.0055458261631429195,0.3458251953125,1.0502490997314453
23,0.7537732124328613,0.22225342690944672,0.21814772486686707,0.34302714467048645,9.999999747378752e-05,1.0463007688522339,0.8103156089782715,0.011640211567282677,0.009632224217057228,0.3490612506866455,1.0479856729507446
24,0.7506316304206848,0.26701438426971436,0.2046651393175125,0.34057244658470154,9.999999747378752e-05,1.0416288375854492,0.8080460429191589,0.012183692306280136,0.00758902495726943,0.3518889546394348,1.0454283952713013
25,0.7537176609039307,0.26681771874427795,0.1834486722946167,0.3458869755268097,9.999999747378752e-05,1.0410927534103394,0.8107444643974304,0.00916185975074768,0.00788091029971838,0.35376447439193726,1.0427991151809692
26,0.7366617321968079,0.2037370204925537,0.18263530731201172,0.3374202847480774,9.999999747378752e-05,1.0477513074874878,0.8075706362724304,0.014279133640229702,0.009048452600836754,0.3580682873725891,1.0419986248016357
27,0.7652392387390137,0.21639083325862885,0.2170172929763794,0.35313859581947327,9.999999747378752e-05,1.029348373413086,0.8099895119667053,0.016787659376859665,0.010799766518175602,0.35571685433387756,1.0406814813613892
28,0.7488272786140442,0.2736364006996155,0.2350078523159027,0.35046881437301636,9.999999747378752e-05,1.0366542339324951,0.8096056580543518,0.011485148221254349,0.008464681915938854,0.35402488708496094,1.0414073467254639
29,0.7546108961105347,0.23688943684101105,0.25239184498786926,0.3520788550376892,9.999999747378752e-05,1.0303735733032227,0.8074212074279785,0.008810572326183319,0.011675423011183739,0.35259705781936646,1.0419858694076538
30,0.7503727078437805,0.24082112312316895,0.273801326751709,0.36105620861053467,9.999999747378752e-05,1.0238337516784668,0.8161829710006714,0.015367727726697922,0.0040863980539143085,0.35995393991470337,1.0357767343521118
31,0.7772480845451355,0.2913267910480499,0.2550525367259979,0.3668375313282013,9.999999747378752e-05,1.013637900352478,0.8174454569816589,0.01673101633787155,0.003794512478634715,0.3592850863933563,1.0354523658752441
32,0.7377816438674927,0.30835825204849243,0.26711517572402954,0.3570362627506256,9.999999747378752e-05,1.0223811864852905,0.81793212890625,0.01621621660888195,0.0017513134516775608,0.3595903515815735,1.034631371498108
33,0.7500754594802856,0.26387763023376465,0.2960793077945709,0.35710883140563965,9.999999747378752e-05,1.0188935995101929,0.8168672323226929,0.012500000186264515,0.0005837711505591869,0.3622822165489197,1.0335949659347534
34,0.7710962295532227,0.29857391119003296,0.2182028740644455,0.36379021406173706,9.999999747378752e-05,1.0230146646499634,0.8194901347160339,0.027397260069847107,0.0011675423011183739,0.36286333203315735,1.0313897132873535
35,0.7412887811660767,0.29965007305145264,0.2868565320968628,0.36517229676246643,9.999999747378752e-05,1.0137743949890137,0.8173603415489197,0.02288021519780159,0.004962055012583733,0.36017438769340515,1.0327093601226807
36,0.7608611583709717,0.34175124764442444,0.2766687870025635,0.3617788851261139,9.999999747378752e-05,1.0135087966918945,0.8199976682662964,0.02675585262477398,0.0023350846022367477,0.3630964159965515,1.030290961265564
37,0.758678674697876,0.3181084096431732,0.28506436944007874,0.356902152299881,9.999999747378752e-05,1.016323447227478,0.8191897869110107,0.028301887214183807,0.0008756567258387804,0.3648746907711029,1.0288469791412354
38,0.7676892280578613,0.30377456545829773,0.2963412404060364,0.368054062128067,9.999999747378752e-05,1.0063637495040894,0.8174679279327393,0.02651515230536461,0.0020431990269571543,0.36302390694618225,1.030029296875
39,0.7591075897216797,0.289944052696228,0.31441450119018555,0.3647052049636841,9.999999747378752e-05,1.0072141885757446,0.8204506039619446,0.011627906933426857,0.00029188557527959347,0.36764079332351685,1.0257337093353271
